Seller_SP_ID,Product_SP_ID,Stock_Left,Product_Discount
10000000037,B000BUTC8U,52,33
10000000037,B004L2JJAK,95,36
10000000037,B000CSBP9K,30,29
10000000037,B005PRP8Q4,18,28
10000000037,B001N4LE5M,71,33
10000000037,B000KW3ZE6,72,28
10000000037,B003ODZPI2,67,47
10000000037,B0030DG4OU,81,31
10000000037,B0007NC7K6,81,31
10000000037,B009X4C3QS,42,46
10000000037,B002QB2LHQ,45,39
10000000037,B0000DBHHR,58,41
10000000037,B00D4LFC2S,81,36
10000000037,B005CX0208,84,44
10000000037,B004JU0H5U,47,37
10000000037,B00BEVSSUI,113,34
10000000037,B000E9TCYW,32,32
10000000037,B003PCYMP4,65,19
10000000037,B000I2Q0F4,68,32
10000000037,B000RFBW00,79,51
10000000037,B005DD57UM,93,40
10000000037,B000BV9Q80,109,36
10000000037,B002SPMVQQ,64,41
10000000037,B0001IU5HY,103,27
10000000037,B007K3CYEA,84,37
10000000037,B003I7ITS2,80,25
10000000037,B009K0ZI6C,61,31
10000000037,B004LE8UXU,42,29
10000000037,B001BMWABI,84,42
10000000037,B00GZFNHOA,88,32
10000000037,B001NJRA46,73,35
10000000037,B004JU0H6Y,94,39
10000000037,B005MQR96U,45,41
10000000037,B007IQ9TC4,64,34
10000000037,B002RP0S5I,98,21
10000000037,B003OUWIJY,69,31
10000000037,B009K8N80M,55,20
10000000037,B0007V644S,130,30
10000000037,B000BUORYY,21,33
10000000037,B006ZSYIAE,65,32
10000000037,B007QBEUA2,91,23
10000000037,B004GJXMA6,57,36
10000000037,B0007OD8SU,94,50
10000000037,B002CGRSX2,82,32
10000000037,B00D8DEP5W,130,39
10000000037,B001BRQSXO,70,47
10000000037,B0006HBS1M,50,47
10000000037,B007Q4EENM,120,30
10000000037,B004KYBIV2,76,32
10000000037,B00D4LFDYA,6,39
10000000037,B005G3QSF2,56,39
10000000037,B000MXQGT4,59,37
10000000037,B00B7U61QO,47,38
10000000037,B000069EXN,74,48
10000000037,B001NAAQNW,86,49
10000000037,B0030UUBMO,92,27
10000000037,B00GHM88HW,62,33
10000000037,B003HIXOTQ,56,48
10000000037,B001NAAQOQ,92,40
10000000037,B005G37WQQ,97,31
10000000037,B002SDDD3I,73,34
10000000037,B007IV5676,117,45
10000000037,B0011E81SM,122,45
10000000037,B000056J76,99,37
10000000037,B00GHM89U8,60,31
10000000037,B004GTLRY4,83,43
10000000037,B00005YYE3,31,27
10000000037,B001A6HK6K,74,37
10000000037,B007PLZUUC,62,28
10000000037,B000N0SNHY,113,41
10000000037,B007JTSNY0,97,32
10000000037,B00H0DH2KG,59,33
10000000037,B004L2JJ7I,122,61
10000000037,B000RFCSMQ,15,39
10000000037,B005EYRJ88,67,37
10000000037,B005OI8O88,76,36
10000000037,B003OBYTHM,81,48
10000000037,B003G2YUUA,46,30
10000000037,B002C30S96,91,37
10000000037,B003GAMLMG,74,31
10000000037,B001ABZGU2,73,34
10000000037,B009YSYCZI,117,28
10000000037,B002SG7JSU,52,31
10000000037,B006YBHE6M,83,29
10000000037,B00E1CI5X2,23,39
10000000037,B000HCX5EY,129,45
10000000037,B005SOJMRK,61,41
10000000037,B000KW5I6E,79,36
10000000037,B000056J78,40,39
10000000037,B004NONY8E,83,29
10000000037,B003F0F3E0,31,27
10000000037,B000H8ESQC,19,43
10000000037,B005UV0UCM,50,35
10000000037,B004IZWQYQ,70,29
10000000037,B001I481LM,100,34
10000000037,B002BSHTSU,42,40
10000000037,B004HFQOM2,28,46
10000000037,B003SPA1K8,80,19
10000000037,B0019QCGVK,105,26
10000000037,B008W6XY8O,77,21
10000000037,B005MM7FA4,99,33
10000000037,B003F6Z3TO,25,31
10000000037,B00342UIFI,53,39
10000000037,B004J34TDS,116,21
10000000037,B005UND06I,79,49
10000000037,B003I867US,90,26
10000000037,B000CP2X9O,21,33
10000000037,B003S3RBBW,151,26
10000000037,B003LPUQLY,127,30
10000000037,B001O9F6M8,79,40
10000000037,B001C3MHF0,72,17
10000000037,B003F6XCOC,116,49
10000000037,B003ES4SBM,86,24
10000000037,B009Z4WJ1K,59,23
10000000037,B004NRNSXM,50,33
10000000037,B001OC5UMQ,94,34
10000000037,B002BSGWTW,68,20
10000000037,B000X1JTCG,102,43
10000000037,B002YQPDFK,77,21
10000000037,B004EWGDB0,67,34
10000000037,B000EM7KVG,92,21
10000000037,B004EWGDCE,130,30
10000000037,B000I2WAY4,128,44
10000000037,B003T8N1XS,89,29
10000000037,B007SIZS18,73,32
10000000037,B003EB1JB6,93,34
10000000037,B003T1CJRE,88,43
10000000037,B001C46BAG,102,32
10000000037,B000Y2GY40,49,31
10000000037,B003I867WQ,44,28
10000000037,B004EZNO96,50,43
10000000037,B005UV0USQ,57,35
10000000037,B002BSGXFA,120,46
10000000037,B006ZVV0NO,46,31
10000000037,B009IWNPXK,92,39
10000000037,B008J3UD2U,46,41
10000000037,B00081J3JU,86,47
10000000037,B0007KMUH4,106,31
10000000037,B0007Y3EFW,81,39
10000000037,B00073HJG8,33,46
10000000037,B000WOV7WO,83,39
10000000037,B001C3I1AA,107,29
10000000037,B004HFLSI2,59,34
10000000037,B001IXYOD2,106,40
10000000037,B000056W4X,61,33
10000000037,B00020L78M,6,28
10000000037,B00DWWVV6U,61,30
10000000037,B006Z2BZBU,79,38
10000000037,B004FPYG56,97,41
10000000037,B001IY2SPW,9,45
10000000037,B000HZEQSU,81,48
10000000037,B00AJFHG8A,52,31
10000000037,B003Q85CRY,114,32
10000000037,B009W6PM9M,82,19
10000000037,B00005V9NV,69,34
10000000037,B004FPYG7O,55,37
10000000037,B002RON42I,52,36
10000000037,B0019QCH3C,15,35
10000000037,B002H0ROO6,75,35
10000000037,B002RL809S,98,24
10000000037,B001IUTYXU,87,32
10000000037,B004MWJP4E,99,27
10000000037,B00AJF7OYG,38,34
10000000037,B0033WRTA6,74,41
10000000037,B002ZRPJRK,74,38
10000000037,B009YSYD20,88,35
10000000037,B000H953Y2,109,43
10000000037,B002RL808Y,95,33
10000000037,B001KZJY2O,91,28
10000000037,B002DN8HCK,119,28
10000000037,B003QP31R0,27,19
10000000037,B007SIZR8M,80,36
10000000037,B005C9ODUW,69,42
10000000037,B0033UWT8A,88,39
10000000037,B004FN11ME,129,34
10000000037,B00AM3E9KM,121,44
10000000037,B00305HOTM,52,16
10000000037,B0006FHBBA,77,36
10000000037,B000I2Q0FE,91,43
10000000037,B0033UWSYK,87,34
10000000037,B002ZQLFPQ,65,52
10000000037,B001DVRTEA,119,45
10000000037,B00FXR5S20,40,51
10000000037,B0043XYXKI,77,19
10000000037,B004044LD4,74,34
10000000037,B002L7UDQQ,80,33
10000000037,B000056HNX,96,26
10000000037,B002UFWTHU,66,36
10000000037,B001TUZOBA,56,34
10000000037,B000IDSLOG,80,24
10000000037,B006P05SHO,41,26
10000000037,B0013F7GKI,42,29
10000000037,B0048SOBGO,100,19
10000000037,B004V8VQC8,110,26
10000000037,B006I0R98W,107,39
10000000037,B001TLBYHC,99,30
10000000037,B002KCMSPQ,105,27
10000000037,B00B1M2R34,76,33
10000000037,B002UXQRDO,132,26
10000000037,B0039MJ5EI,104,19
10000000037,B000J6CDY6,80,44
10000000037,B000ZKHVMU,55,37
10000000037,B00139VOU2,95,41
10000000037,B0092YYGMS,94,37
10000000037,B007CTPWXW,105,27
10000000037,B002NGMXTU,95,30
10000000037,B0042D69WY,43,41
10000000037,B004U7OQWW,77,24
10000000037,B001EU35BQ,80,43
10000000037,B0081C9UO6,121,41
10000000037,B000JOT2RO,72,31
10000000037,B0081C9UOQ,18,31
10000000037,B000GJIE4E,92,29
10000000037,B004071ZR6,77,42
10000000037,B000083GHY,105,31
10000000037,B002KCNEDG,94,39
10000000037,B0038W0RIW,67,37
10000000037,B0009RG8XW,47,23
10000000037,B0051PGBMK,60,38
10000000037,B00440CZPU,111,36
10000000037,B000G0J5FU,77,35
10000000037,B002VHBU2W,67,9
10000000037,B0047XZ8SK,94,25
10000000037,B001VDYF7Y,31,40
10000000037,B00404AKR0,151,27
10000000037,B000UPSVPG,100,33
10000000037,B00L13XFIE,89,32
10000000037,B003939VGE,83,37
10000000037,B002UXQRES,63,34
10000000037,B0002OT00U,64,30
10000000037,B0002ZOI9W,82,33
10000000037,B006I1QTYQ,114,41
10000000037,B000056JMU,126,24
10000000037,B000056HMY,28,44
10000000037,B002UD65RM,16,41
10000000037,B002UXQM66,23,29
10000000037,B003A4HY70,120,20
10000000037,B00AA6LU0S,28,29
10000000037,B006GH8CME,75,17
10000000037,B001EN494K,4,15
10000000037,B00A4B35HU,88,29
10000000037,B0014J2GAI,63,27
10000000037,B008C02AYO,150,25
10000000037,B008C0R684,41,21
10000000037,B00295MQLU,73,38
10000000037,B0050ZIJIU,71,37
10000000037,B001W2JM0E,86,29
10000000037,B003YVHXAW,128,33
10000000037,B000306A3S,75,40
10000000037,B000A88JYQ,80,38
10000000037,B000M432IG,68,26
10000000037,B002J4U8SO,109,38
10000000037,B000056JKR,132,45
10000000037,B00794DDBS,70,30
10000000037,B0083G9M2A,38,39
10000000037,B006EVK608,151,33
10000000037,B000324Y7A,69,46
10000000037,B002LARFQ4,103,45
10000000037,B000096M59,65,39
10000000037,B001R8YYOC,77,25
10000000037,B004S9BS6E,36,32
10000000037,B004T6G550,62,37
10000000037,B000FT7NYM,41,38
10000000037,B001UFCJ9O,85,31
10000000037,B006SFUEF2,84,37
10000000037,B0028MI4M4,73,37
10000000037,B0017AE3BO,56,28
10000000037,B004Y426XM,67,34
10000000037,B000GB0NZK,34,40
10000000037,B00B1Y721Y,37,32
10000000037,B004A15YSI,96,41
10000000037,B00007L11C,40,40
10000000037,B000MAERLG,99,24
10000000037,B004Y42A1K,64,29
10000000037,B00CGO80E6,60,25
10000000037,B004A9ZF3Y,118,41
10000000037,B00BNQEZY2,66,34
10000000037,B00030088Q,81,29
10000000037,B002UHJD90,10,35
10000000037,B000056OV0,74,40
10000000037,B0035RQV6M,91,30
10000000037,B000GE6W3E,102,32
10000000037,B00AA6LQKM,44,24
10000000037,B001DF67I0,91,25
10000000037,B0038JDUYI,66,43
10000000037,B000ZK3YBC,85,35
10000000037,B002VX3RCW,68,49
10000000037,B0016KV73W,71,50
10000000037,B0038JE5N8,99,41
10000000037,B0044UJEAO,75,38
10000000037,B001FB567U,83,44
10000000037,B0045VA3SO,49,40
10000000037,B00B1M2P7M,84,43
10000000037,B00834D5SO,55,31
10000000037,B00002JV9S,114,33
10000000037,B00913DY1O,61,42
10000000037,B008289KMG,74,33
10000000037,B001ULCJFM,47,28
10000000037,B001UF8BL4,85,33
10000000037,B0044R7I00,70,25
10000000037,B000UGUF5O,97,37
10000000037,B000UGVHMO,61,49
10000000037,B0051TZ3EI,71,42
10000000037,B002MN3JY2,118,41
10000000037,B006K6DF9Q,91,41
10000000037,B00ESXTNP8,91,47
10000000037,B00029TCS0,114,32
10000000037,B0051SDXNC,43,38
10000000037,B002V92XAS,84,36
10000000037,B000ZYL5ZK,31,47
10000000037,B000JM4R8U,45,39
10000000037,B00FFSRFAK,74,32
10000000037,B0042A5ZVS,50,13
10000000037,B004X0WAP6,58,38
10000000037,B0009EXN10,86,32
10000000037,B0037W6NZO,83,36
10000000037,B00I3WEXX2,165,37
10000000037,B000056OUH,47,54
10000000037,B0045I6IA4,81,32
10000000037,B0002PR43O,92,50
10000000037,B0009UBSFM,113,40
10000000037,B004WOZMQ2,93,40
10000000037,B000UE5D9O,47,32
10000000037,B0002Q2OPG,67,22
10000000037,B004W93MFK,78,35
10000000037,B0013FGWD0,73,40
10000000037,B0045JKUU2,4,30
10000000037,B00264HWKY,121,35
10000000037,B006MOXV04,40,37
10000000037,B0015TIZGQ,80,27
10000000037,B001UK7EJY,97,27
10000000037,B0009FIMPG,33,22
10000000037,B0037NXP18,41,35
10000000037,B002UD660S,21,35
10000000037,B0038JE3R6,54,38
10000000037,B007A2ZP6K,24,42
10000000037,B002MXP3SM,84,40
10000000037,B00014PLAO,134,32
10000000037,B0081S9JSM,54,30
10000000037,B0036Z3DDC,60,49
10000000037,B0025MYX2M,66,44
10000000037,B0038JDVBK,30,27
10000000037,B003807VGK,4,31
10000000037,B000YHNNBM,41,18
10000000037,B0040A12VW,39,35
10000000037,B0051POK1E,49,40
10000000037,B0009XBXIQ,86,40
10000000037,B004VL2VRO,73,41
10000000037,B000YIX27Q,27,15
10000000037,B000LZI2UE,50,25
10000000037,B004XI35AM,37,48
10000000037,B0042D69V0,124,41
10000000037,B009277HEE,70,33
10000000037,B0036QV93C,62,45
10000000037,B000LXQVA4,51,30
10000000037,B000U5FOT2,75,53
10000000037,B00AUBQY5O,38,27
10000000037,B0097D4ZMU,109,47
10000000037,B0038JE628,75,36
10000000037,B002VAC12W,83,32
10000000037,B00925WMEQ,76,25
10000000037,B002L3T9ZG,65,39
10000000037,B00AH8IUUM,58,30
10000000037,B0037LJAL4,67,35
10000000037,B004W7DDO2,84,45
10000000037,B006P05S0Q,86,20
10000000037,B000G1YW98,81,42
10000000037,B0037KGE8C,24,39
10000000037,B0027AB7PI,142,33
10000000037,B00440D022,69,29
10000000037,B00466H20K,62,36
10000000037,B000JIMVV4,36,34
10000000037,B0016C1BYK,91,42
10000000037,B0086K3HAG,113,41
10000000037,B002UD65ZE,55,50
10000000037,B007AR8JR2,89,33
10000000037,B00BQYVQWU,67,33
10000000037,B000GFWTQM,98,30
10000000037,B000G1BUE8,160,50
10000000037,B000JKPZVK,87,26
10000000037,B00I3WEXPU,43,37
10000000037,B006DHKZEU,91,49
10000000037,B001D7E0WS,38,28
10000000037,B004QZBEDM,101,30
10000000037,B00674S37K,85,30
10000000037,B004BDOID2,55,53
10000000037,B002TOKHJE,89,26
10000000037,B0050GD2AE,44,25
10000000037,B004ZHXWB8,49,34
10000000037,B00BWIPD42,94,20
10000000037,B002J4U8MU,76,25
10000000037,B004C053AG,56,29
10000000037,B002O04WU8,65,42
10000000037,B000GLK6G6,89,34
10000000037,B001QC3CKG,74,32
10000000037,B000ZD3YG4,60,45
10000000037,B004BJ0SN0,83,31
10000000037,B002M6PPTQ,97,17
10000000037,B002LTT65I,35,34
10000000037,B002WB2GAM,34,36
10000000037,B001GQ2SA2,52,37
10000000037,B0029Z29VC,64,26
10000000037,B0009JOTAE,111,30
10000000037,B0038JDAJ8,78,24
10000000037,B002US8D5Y,95,25
10000000037,B000V3YFJI,92,49
10000000037,B0013NB70A,61,39
10000000037,B000Q3529K,92,36
10000000037,B004C053CY,9,52
10000000037,B003XMWF2S,58,34
10000000037,B002TMSXF6,31,46
10000000037,B002TNBIEI,6,35
10000000037,B002LGISRS,35,33
10000000037,B001DZX1HK,57,21
10000000037,B001QV8QDU,78,31
10000000037,B0077M41ZY,110,39
10000000037,B00208KCUS,80,38
10000000037,B00005BMDX,48,34
10000000037,B000LSL5ZK,98,48
10000000037,B001QVOLKW,124,27
10000000037,B0061RHFKE,46,41
10000000037,B0038JDU9I,37,43
10000000037,B00007B76C,100,33
10000000037,B0013O9RX8,59,39
10000000037,B006V84KQU,88,37
10000000037,B001WAJVZM,106,45
10000000037,B0042D69XI,130,40
10000000037,B001CWB3J2,75,32
10000000037,B0010PW47Q,86,33
10000000037,B00083HK0M,69,43
10000000037,B0078PW4R2,64,40
10000000037,B00ADEL5UM,34,28
10000000037,B0083SXA76,65,44
10000000037,B008ESOIDK,40,24
10000000037,B001CWB3KG,109,28
10000000037,B00067AUP2,35,48
10000000037,B004BSFOXU,57,25
10000000037,B000FGEVF4,70,48
10000000037,B003VTZM2I,49,35
10000000037,B001GRX3PK,82,38
10000000037,B000GE1MEI,78,39
10000000037,B0018OHCLC,35,34
10000000037,B0029DPGDW,32,24
10000000037,B003B1ZM9Y,88,34
10000000037,B0035ER5A6,108,35
10000000037,B003AO6ZQ6,146,37
10000000037,B0072AN3KA,96,27
10000000037,B005670R5U,23,29
10000000037,B000ZEZ0MY,66,32
10000000037,B003VS3QH2,83,36
10000000037,B00005C1WK,61,12
10000000037,B0042D69XS,54,34
10000000037,B0035ER8MG,33,21
10000000037,B009C05B08,79,29
10000000037,B007VBYVVU,84,45
10000000037,B000MAER3Y,66,29
10000000037,B004BJ0SPS,68,52
10000000037,B00HLUPJ9E,84,37
10000000037,B006PB2H40,50,26
10000000037,B00AHT9UI2,76,30
10000000037,B00648KZ7K,140,29
10000000037,B004QZBECS,56,34
10000000037,B000FGG8TG,39,22
10000000037,B001H0GEXO,111,45
10000000037,B004R221ZE,90,39
10000000037,B00994N8N4,88,44
10000000037,B006QH459I,22,26
10000000037,B004C43JJ4,90,33
10000000037,B004Y9AKZI,113,49
10000000037,B00069BV8A,54,42
10000000037,B00006408K,65,30
10000000037,B005555G0Y,75,31
10000000037,B006UMUB92,98,32
10000000037,B000FP7M60,92,26
10000000037,B003AJXY10,79,39
10000000037,B004AVVEQO,88,33
10000000037,B00BXE5NWW,119,44
10000000037,B005ZBHZDO,59,33
10000000037,B00BM3VSYQ,73,26
10000000037,B000YDDF6O,2,30
10000000037,B000056OUO,55,44
10000000037,B0043D28AU,95,29
10000000037,B00384UZUU,27,24
10000000037,B0018Z6910,51,31
10000000037,B001H0GF2O,47,44
10000000037,B004AHMCKA,75,45
10000000037,B002USCIR8,63,43
10000000037,B003YDWU2Q,94,29
10000000037,B000066665,13,42
10000000037,B004Q5FSFC,86,38
10000000037,B004S6W2GC,66,39
10000000037,B006VZ50BC,122,41
10000000037,B000TFMIMY,65,37
10000000037,B001CWF01O,28,34
10000000037,B004S59R98,76,39
10000000037,B004C6C4HA,104,35
10000000037,B0009OD1DK,75,36
10000000037,B0010BIR1M,67,34
10000000037,B004B4IYJK,65,38
10000000037,B000V2Y5BW,130,52
10000000037,B003VLG4PK,55,35
10000000037,B00F2MQ258,43,30
10000000037,B005ZNCGKY,149,41
10000000037,B000MF518O,83,27
10000000037,B000AV5LZ8,73,37
10000000037,B001WAM98S,88,28
10000000037,B000FMQWS2,98,29
10000000037,B0050GD2EK,90,24
10000000037,B001XOVF3I,53,51
10000000037,B006UR2578,60,40
10000000037,B001CWAVJ0,104,27
10000000037,B00BMK0NQI,71,37
10000000037,B00064MJDQ,21,36
10000000037,B00389VFH2,35,21
10000000037,B001CWDCY6,83,25
10000000037,B004Y9ALJI,39,20
10000000037,B00188XW26,104,41
10000000037,B001E5NDAE,70,32
10000000037,B000OFNFDA,97,23
10000000038,B002EEO68C,122,30
10000000038,B002CRIQSW,92,30
10000000038,B000CCXLNE,56,52
10000000038,B00078ZHPS,60,34
10000000038,B003IP8RRM,85,37
10000000038,B000LZFZVS,59,37
10000000038,B004I16DOY,85,37
10000000038,B00020L78M,71,40
10000000038,B002UK3OQK,54,46
10000000038,B002UXQRLG,112,44
10000000038,B00H0DH2KG,93,44
10000000038,B000CS9TGG,79,44
10000000038,B002EL4J14,50,34
10000000038,B0002HYFLG,71,44
10000000038,B0042RU2SW,60,32
10000000038,B001LF3YQK,29,32
10000000038,B001WAJVZM,103,29
10000000038,B0042RU2FA,82,31
10000000038,B0031E1GEG,30,28
10000000038,B00457X7E0,87,41
10000000038,B005OI8O88,16,23
10000000038,B004I110D8,71,40
10000000038,B0013FGWD0,78,27
10000000038,B001XOVF3I,65,27
10000000038,B000CSEE3O,74,36
10000000038,B001AVJ8HY,50,28
10000000038,B006QH43FE,75,30
10000000038,B000U5LXU6,115,46
10000000038,B00BRHSCLE,153,42
10000000038,B0006HJDQE,83,39
10000000038,B0013O9RX8,77,34
10000000038,B005KWL0OI,68,25
10000000038,B0015DIMQA,25,39
10000000038,B00A8EZPWG,82,27
10000000038,B007NG5UEU,56,35
10000000038,B002UXQRMU,48,37
10000000038,B007PK4M34,69,39
10000000038,B002EL3T7Y,65,38
10000000038,B001XUIEFO,25,45
10000000038,B0013RRNLI,101,34
10000000038,B0045I6IA4,18,33
10000000038,B004GTLRYE,82,45
10000000038,B000TVGQGC,73,24
10000000038,B005O8IK32,45,37
10000000038,B0044R7G5M,98,41
10000000038,B006Z6E8AG,104,17
10000000038,B002R26LZM,56,34
10000000038,B002UJGK1C,99,38
10000000038,B00451ACTO,34,44
10000000038,B000GE6S6A,69,29
10000000038,B001N45DM2,74,22
10000000038,B000COY136,14,56
10000000038,B000RI54M4,75,26
10000000038,B004HFQOLS,65,42
10000000038,B000056J7K,47,32
10000000038,B0083BQ0EI,93,49
10000000038,B0031A1R26,70,40
10000000038,B00155WJ4E,95,45
10000000038,B005LETP8S,90,39
10000000038,B0031B5CEE,47,34
10000000038,B001W039YG,82,36
10000000038,B004HM63DA,90,28
10000000038,B008N3RWNY,111,39
10000000038,B007NG5UF4,94,27
10000000038,B000CP2X9O,61,35
10000000038,B0014HKRXI,82,28
10000000038,B00AM5NTIS,28,35
10000000038,B00008KWO1,73,23
10000000038,B005LETP1A,118,21
10000000038,B00AAJNHA6,82,33
10000000038,B004HFQLKW,52,44
10000000038,B001N44UVC,76,45
10000000038,B005MQR708,101,27
10000000038,B002DND57M,70,42
10000000038,B00JB2PJ72,116,42
10000000038,B000KN2YOC,69,21
10000000038,B006PAUPVI,91,30
10000000038,B0043D28AU,10,38
10000000038,B000GB0O0Y,117,24
10000000038,B001MS82HM,10,37
10000000038,B004HKIIFS,87,46
10000000038,B006PASIJ4,73,33
10000000038,B003KN279Q,93,37
10000000038,B000RI8Y30,82,32
10000000038,B004HIX2CE,83,44
10000000038,B000TFMIMY,104,32
10000000038,B003KYSSO8,72,42
10000000038,B004HFQONG,94,26
10000000038,B000GB1ZDE,82,26
10000000038,B0031AP83K,88,25
10000000038,B000KJZOWU,111,28
10000000038,B003KGANZ8,103,33
10000000038,B002DWALTI,53,25
10000000038,B00213DTT8,71,45
10000000038,B0001YIB1A,101,45
10000000038,B005LNJFZ2,121,34
10000000038,B00BXE5NWW,42,44
10000000038,B001AMO9D6,87,23
10000000038,B00073HJG8,51,40
10000000038,B002R7Q7ZG,43,27
10000000038,B000WMV0XW,38,34
10000000038,B003LQS5PC,80,21
10000000038,B004H36ZZA,43,30
10000000038,B00002JV9S,90,15
10000000038,B00440CZVE,58,25
10000000038,B0006Q561G,74,45
10000000038,B004HWXCJS,104,39
10000000038,B000056W6F,74,37
10000000038,B002UFWTHU,69,43
10000000038,B006PB2H40,74,36
10000000038,B006Z220IM,107,53
10000000038,B00DBKFFJM,66,30
10000000038,B00AB795DA,67,35
10000000038,B006P05S2Y,44,39
10000000038,B004GY8A58,108,30
10000000038,B002CYBX3U,50,41
10000000038,B000KU5A9G,142,54
10000000038,B002UD6D9C,77,30
10000000038,B005NX677E,61,28
10000000038,B007P80EJ2,53,36
10000000038,B0042D69V0,99,45
10000000038,B0000A1OEZ,144,33
10000000038,B00BEJREIC,9,38
10000000038,B0014A4H0O,101,30
10000000038,B002US8D5Y,79,26
10000000038,B003JT4HOE,81,40
10000000038,B002RLVGOE,105,31
10000000038,B00208KCUS,64,31
10000000038,B000HZEQSU,103,23
10000000038,B003LQQGE4,65,41
10000000038,B005KWLEVW,115,24
10000000038,B000M5HZ8I,103,37
10000000038,B00IAEHFKQ,83,34
10000000038,B000HZD1Q8,83,32
10000000038,B001N44UXA,40,40
10000000038,B00143Z9EO,76,39
10000000038,B000KJS57Q,98,44
10000000038,B00247OOUE,97,34
10000000038,B00005LBZF,96,36
10000000038,B000E89BNU,44,20
10000000038,B004GJRGMG,81,48
10000000038,B00007C65S,81,31
10000000038,B002SZH45E,66,49
10000000038,B002TOKHKS,85,44
10000000038,B004E9SW7G,64,41
10000000038,B00189GSA8,48,36
10000000038,B0067GKGFU,57,44
10000000038,B003TY1MPG,66,46
10000000038,B001OC5UNK,89,33
10000000038,B000V2Y5BW,69,19
10000000038,B006UR2578,123,21
10000000038,B000GKWA66,19,30
10000000038,B007TJVYSM,70,34
10000000038,B000S465SO,34,47
10000000038,B000V3J7J6,33,33
10000000038,B003U6HCGQ,41,49
10000000038,B002WB2G8Y,49,35
10000000038,B003XDB91U,77,34
10000000038,B002AX5IAW,63,51
10000000038,B001P1VBH4,59,33
10000000038,B000098XG2,61,44
10000000038,B000V3YFJI,68,29
10000000038,B003XMWF2S,121,45
10000000038,B000FI3QSK,71,44
10000000038,B0006FHBAQ,97,39
10000000038,B0012QC5N6,27,44
10000000038,B005WG2852,85,44
10000000038,B000SELU52,77,36
10000000038,B000VVIHPS,39,32
10000000038,B004B1N6ZU,77,23
10000000038,B003YF1XPY,69,34
10000000038,B00186ZQUO,65,28
10000000038,B000GKU7C0,107,34
10000000038,B00028YSU8,104,44
10000000038,B004AHMCKA,126,46
10000000038,B008CMQTZI,39,51
10000000038,B001OC5UMQ,116,53
10000000038,B00A47J6YU,67,37
10000000038,B004EWGDJ2,99,31
10000000038,B006G1Q0BA,55,45
10000000038,B008HDDF68,103,27
10000000038,B0080E5EH2,106,34
10000000038,B004AGP5LY,23,39
10000000038,B000EM7KVG,135,23
10000000038,B009Z4W0KU,85,45
10000000038,B002U1G3NK,96,49
10000000038,B002YGSTH4,40,47
10000000038,B00028XJNA,96,44
10000000038,B003YDWU2Q,83,35
10000000038,B002TUTQMM,78,36
10000000038,B005VLX5RS,155,49
10000000038,B00005BXKM,87,35
10000000038,B006BHSAB2,84,43
10000000038,B00HTUZPA4,30,37
10000000038,B000V1QW3W,52,21
10000000038,B0019IKF02,85,30
10000000038,B004EWG4ZA,80,32
10000000038,B005VDX2RO,50,52
10000000038,B002SW3CK8,65,30
10000000038,B003XT43MG,115,39
10000000038,B0012AII9M,87,33
10000000038,B003X3R6TO,77,35
10000000038,B000VLR178,52,45
10000000038,B001QC3CKG,92,39
10000000038,B007VBXKG2,84,28
10000000038,B005XP3TGE,106,41
10000000038,B002T5Q01C,125,31
10000000038,B000F6R3TU,59,41
10000000038,B000FFL58Q,24,42
10000000038,B003UWY8LW,104,51
10000000038,B0012KCLIG,63,29
10000000038,B002T2282A,95,42
10000000038,B002WB2GLG,85,43
10000000038,B000GX31F2,125,49
10000000038,B0018Z8CN8,40,27
10000000038,B004DC9O8A,85,36
10000000038,B002TOKHGC,98,30
10000000038,B0012GXAY4,126,48
10000000038,B005ZNCOHY,40,47
10000000038,B004C053CY,80,28
10000000038,B00A2HUDL2,109,42
10000000038,B004CL9YEQ,60,31
10000000038,B003VKZD6M,90,15
10000000038,B002A9JCVW,76,36
10000000038,B0012E4FV8,55,30
10000000038,B0018Z8BBQ,79,29
10000000038,B003VKYL3I,72,35
10000000038,B004CLBX2M,76,38
10000000038,B008H3PFM0,43,24
10000000038,B0000789TD,62,48
10000000038,B002A9IYES,51,27
10000000038,B000V98HCI,86,37
10000000038,B00009KWYH,75,34
10000000038,B00HG692J6,42,36
10000000038,B008HCXIU2,64,42
10000000038,B004BUYLJ6,66,39
10000000038,B006WMO4Q6,122,35
10000000038,B0065056RG,83,41
10000000038,B000GOUUR8,98,30
10000000038,B003WKW6J8,43,43
10000000038,B0018JWAF0,128,24
10000000038,B00005JIVI,84,39
10000000038,B000LSL5ZK,146,31
10000000038,B000V88HJM,50,34
10000000038,B00674RXY4,82,31
10000000038,B004DFO57M,61,30
10000000038,B00295MQLU,46,36
10000000038,B000056OWT,79,32
10000000038,B002X7PBH0,45,39
10000000038,B0018LLZXQ,51,27
10000000038,B000SMWUPS,97,30
10000000038,B000VEHLIY,4,34
10000000038,B004BSFC46,82,36
10000000038,B0062CXIPO,50,34
10000000038,B0029DPGDW,110,23
10000000038,B00AHVR6TA,92,24
10000000038,B001QFDHC6,94,19
10000000038,B000V9DXGS,17,41
10000000038,B00009IMCK,103,43
10000000038,B00643FPKW,51,40
10000000038,B00AHQ021Y,89,32
10000000038,B003ULP59M,61,39
10000000038,B0018OHCLC,106,45
10000000038,B000FGG8TG,68,35
10000000038,B002TOKHJE,91,30
10000000038,B000056OWB,75,31
